ticker,name,exchange,tags,num_listed_shares
014990.KS,인디에프,KOSPI,,"70,712,995"
101140.KS,인바이오젠,KOSPI,,"140,884,330"
006490.KS,인스코비,KOSPI,,"112,008,577"
023800.KS,인지컨트롤스,KOSPI,,"15,333,213"
034590.KS,인천도시가스,KOSPI,,"4,374,754"
129260.KS,인터지스,KOSPI,,"29,747,874"
023810.KS,인팩,KOSPI,,"10,000,000"
249420.KS,일동제약,KOSPI,,"26,803,285"
000230.KS,일동홀딩스,KOSPI,,"11,540,400"
013360.KS,일성건설,KOSPI,,"54,024,880"
003120.KS,일성신약,KOSPI,,"2,660,000"
003200.KS,일신방직,KOSPI,,"2,400,000"
007110.KS,일신석재,KOSPI,,"77,456,610"
007570.KS,일양약품,KOSPI,,"19,085,664"
007575.KS,일양약품우,KOSPI,,"445,080"
008500.KS,일정실업,KOSPI,,"1,200,000"
081000.KS,일진다이아,KOSPI,,"14,202,975"
020760.KS,일진디스플,KOSPI,,"51,513,741"
020150.KS,일진머티리얼즈,KOSPI,,"46,110,835"
103590.KS,일진전기,KOSPI,,"37,080,390"
271940.KS,일진하이솔루스,KOSPI,,"36,313,190"
015860.KS,일진홀딩스,KOSPI,,"49,347,483"
226320.KS,잇츠한불,KOSPI,,"21,929,315"
317400.KS,자이에스앤디,KOSPI,,"38,782,520"
033240.KS,자화전자,KOSPI,,"20,250,944"
000950.KS,전방,KOSPI,,"1,680,000"
348950.KS,제이알글로벌리츠,KOSPI,,"197,376,000"
194370.KS,제이에스코퍼레이션,KOSPI,,"13,335,601"
025620.KS,제이준코스메틱,KOSPI,,"3,849,138"
030000.KS,제일기획,KOSPI,,"115,041,225"
271980.KS,제일약품,KOSPI,,"14,704,872"
001560.KS,제일연마,KOSPI,,"10,000,000"
002620.KS,제일파마홀딩스,KOSPI,,"15,973,355"
006220.KS,제주은행,KOSPI,,"32,128,774"
089590.KS,제주항공,KOSPI,,"76,993,711"
004910.KS,조광페인트,KOSPI,,"12,800,000"
004700.KS,조광피혁,KOSPI,,"6,649,138"
001550.KS,조비,KOSPI,,"5,192,239"
000480.KS,조선내화,KOSPI,,"4,000,000"
120030.KS,조선선재,KOSPI,,"1,257,651"
018470.KS,조일알미늄,KOSPI,,"126,631,721"
002600.KS,조흥,KOSPI,,"600,000"
185750.KS,종근당,KOSPI,,"11,988,038"
063160.KS,종근당바이오,KOSPI,,"5,485,962"
001630.KS,종근당홀딩스,KOSPI,,"5,009,861"
044380.KS,주연테크,KOSPI,,"59,199,244"
013890.KS,지누스,KOSPI,,"18,900,676"
013870.KS,지엠비코리아,KOSPI,,"19,072,280"
071320.KS,지역난방공사,KOSPI,,"11,578,744"
035000.KS,지투알,KOSPI,,"16,567,409"
088790.KS,진도,KOSPI,,"12,447,744"
003780.KS,진양산업,KOSPI,,"13,000,000"
010640.KS,진양폴리,KOSPI,,"10,000,000"
100250.KS,진양홀딩스,KOSPI,,"55,895,292"
051630.KS,진양화학,KOSPI,,"15,800,000"
272450.KS,진에어,KOSPI,,"52,200,000"
011000.KS,진원생명과학,KOSPI,,"77,751,599"
002780.KS,진흥기업,KOSPI,,"145,471,745"
002787.KS,진흥기업2우B,KOSPI,,"294,808"
002785.KS,진흥기업우B,KOSPI,,"857,218"
009310.KS,참엔지니어링,KOSPI,,"58,867,419"
000650.KS,천일고속,KOSPI,,"1,429,220"
033250.KS,체시스,KOSPI,,"32,000,000"
118000.KS,초록뱀헬스케어,KOSPI,,"84,704,985"
035720.KS,카카오,KOSPI,,"445,423,689"
323410.KS,카카오뱅크,KOSPI,,"476,730,637"
377300.KS,카카오페이,KOSPI,,"133,002,827"
006380.KS,카프로,KOSPI,,"40,000,000"
109070.KS,컨버즈,KOSPI,,"36,810,230"
001620.KS,케이비아이동국실업,KOSPI,,"100,273,016"
029460.KS,케이씨,KOSPI,,"13,554,044"
281820.KS,케이씨텍,KOSPI,,"20,861,556"
381970.KS,케이카,KOSPI,,"48,086,533"
145270.KS,케이탑리츠,KOSPI,,"48,060,774"
417310.KS,코람코더원리츠,KOSPI,,"40,400,000"
357120.KS,코람코에너지리츠,KOSPI,,"88,534,474"
007815.KS,코리아써우,KOSPI,,"2,964,690"
007810.KS,코리아써키트,KOSPI,,"23,620,751"
00781K.KS,코리아써키트2우B,KOSPI,,"783,699"
003690.KS,코리안리,KOSPI,,"140,822,939"
192820.KS,코스맥스,KOSPI,,"11,349,509"
044820.KS,코스맥스비티아이,KOSPI,,"9,603,921"
005070.KS,코스모신소재,KOSPI,,"30,650,756"
005420.KS,코스모화학,KOSPI,,"35,008,228"
071950.KS,코아스,KOSPI,,"30,907,210"
002020.KS,코오롱,KOSPI,,"12,626,426"
003070.KS,코오롱글로벌,KOSPI,,"25,210,438"
003075.KS,코오롱글로벌우,KOSPI,,"986,349"
002025.KS,코오롱우,KOSPI,,"1,076,390"
120110.KS,코오롱인더,KOSPI,,"27,519,091"
120115.KS,코오롱인더우,KOSPI,,"2,767,860"
138490.KS,코오롱플라스틱,KOSPI,,"38,000,000"
021240.KS,코웨이,KOSPI,,"73,799,619"
036420.KS,콘텐트리중앙,KOSPI,,"19,262,308"
031820.KS,콤텍시스템,KOSPI,,"121,051,466"
192400.KS,쿠쿠홀딩스,KOSPI,,"35,562,185"
284740.KS,쿠쿠홈시스,KOSPI,,"22,437,330"
015590.KS,큐로,KOSPI,,"231,211,638"
264900.KS,크라운제과,KOSPI,,"12,523,850"
26490K.KS,크라운제과우,KOSPI,,"773,560"
005740.KS,크라운해태홀딩스,KOSPI,,"14,847,347"
005745.KS,크라운해태홀딩스우,KOSPI,,"600,726"
259960.KS,크래프톤,KOSPI,,"49,081,545"
020120.KS,키다리스튜디오,KOSPI,,"36,964,766"
039490.KS,키움증권,KOSPI,,"26,219,513"
014580.KS,태경비케이,KOSPI,,"27,583,100"
015890.KS,태경산업,KOSPI,,"29,228,750"
006890.KS,태경케미컬,KOSPI,,"11,600,000"
003240.KS,태광산업,KOSPI,,"1,113,400"
011280.KS,태림포장,KOSPI,,"70,805,940"
004100.KS,태양금속,KOSPI,,"36,700,000"
004105.KS,태양금속우,KOSPI,,"3,300,000"
009410.KS,태영건설,KOSPI,,"38,899,098"
009415.KS,태영건설우,KOSPI,,"1,302,142"
001420.KS,태원물산,KOSPI,,"7,600,000"
007980.KS,태평양물산,KOSPI,,"48,636,071"
055490.KS,테이팩스,KOSPI,,"4,717,650"
078000.KS,텔코웨어,KOSPI,,"9,702,706"
214420.KS,토니모리,KOSPI,,"24,054,799"
019180.KS,티에이치엔,KOSPI,,"18,000,000"
363280.KS,티와이홀딩스,KOSPI,,"50,929,268"
36328K.KS,티와이홀딩스우,KOSPI,,"1,255,338"
091810.KS,티웨이항공,KOSPI,,"160,330,279"
004870.KS,티웨이홀딩스,KOSPI,,"109,472,167"
005690.KS,파미셀,KOSPI,,"60,016,964"
036580.KS,팜스코,KOSPI,,"36,727,943"
004720.KS,팜젠사이언스,KOSPI,,"15,830,890"
028670.KS,팬오션,KOSPI,,"534,569,512"
010820.KS,퍼스텍,KOSPI,,"48,061,460"
016800.KS,퍼시스,KOSPI,,"11,500,000"
001020.KS,페이퍼코리아,KOSPI,,"47,566,810"
090080.KS,평화산업,KOSPI,,"54,902,259"
010770.KS,평화홀딩스,KOSPI,,"14,625,466"
058430.KS,포스코스틸리온,KOSPI,,"6,000,000"
047050.KS,포스코인터내셔널,KOSPI,,"175,922,788"
003670.KS,포스코케미칼,KOSPI,,"77,463,220"
017810.KS,풀무원,KOSPI,,"38,120,542"
103140.KS,풍산,KOSPI,,"28,024,278"
005810.KS,풍산홀딩스,KOSPI,,"10,409,528"
950210.KS,프레스티지바이오파마,KOSPI,,"60,096,155"
009810.KS,플레이그램,KOSPI,,"111,441,564"
086790.KS,하나금융지주,KOSPI,,"295,903,476"
293480.KS,하나제약,KOSPI,,"17,772,946"
039130.KS,하나투어,KOSPI,,"16,039,185"
352820.KS,하이브,KOSPI,,"41,353,387"
071090.KS,하이스틸,KOSPI,,"20,191,471"
019490.KS,하이트론,KOSPI,,"9,611,224"
000080.KS,하이트진로,KOSPI,,"70,133,611"
000087.KS,하이트진로2우B,KOSPI,,"1,130,138"
000140.KS,하이트진로홀딩스,KOSPI,,"23,206,765"
000145.KS,하이트진로홀딩스우,KOSPI,,"470,810"
152550.KS,한국ANKOR유전,KOSPI,,"70,020,000"
036460.KS,한국가스공사,KOSPI,,"92,313,000"
005430.KS,한국공항,KOSPI,,"3,166,355"
071050.KS,한국금융지주,KOSPI,,"55,725,992"
071055.KS,한국금융지주우,KOSPI,,"5,858,251"
010040.KS,한국내화,KOSPI,,"41,067,062"
025540.KS,한국단자,KOSPI,,"10,415,000"
004090.KS,한국석유,KOSPI,,"12,694,120"
002200.KS,한국수출포장,KOSPI,,"4,000,000"
002960.KS,한국쉘석유,KOSPI,,"1,300,000"
000240.KS,한국앤컴퍼니,KOSPI,,"94,935,240"
123890.KS,한국자산신탁,KOSPI,,"123,977,752"
015760.KS,한국전력,KOSPI,,"641,964,077"
006200.KS,한국전자홀딩스,KOSPI,,"46,803,136"
009540.KS,한국조선해양,KOSPI,,"70,773,116"
023350.KS,한국종합기술,KOSPI,,"10,950,000"
025890.KS,한국주강,KOSPI,,"11,309,259"
000970.KS,한국주철관,KOSPI,,"22,800,500"
104700.KS,한국철강,KOSPI,,"42,450,000"
017960.KS,한국카본,KOSPI,,"43,960,757"
161890.KS,한국콜마,KOSPI,,"22,881,180"
024720.KS,한국콜마홀딩스,KOSPI,,"18,576,719"
161390.KS,한국타이어앤테크놀로지,KOSPI,,"123,875,069"
034830.KS,한국토지신탁,KOSPI,,"252,489,230"
007280.KS,한국특강,KOSPI,,"60,589,598"
168490.KS,한국패러랠,KOSPI,,"80,020,000"
010100.KS,한국프랜지,KOSPI,,"30,450,420"
047810.KS,한국항공우주,KOSPI,,"97,475,107"
123690.KS,한국화장품,KOSPI,,"16,068,000"
003350.KS,한국화장품제조,KOSPI,,"4,532,000"
011500.KS,한농화성,KOSPI,,"15,637,042"
002390.KS,한독,KOSPI,,"13,763,533"
053690.KS,한미글로벌,KOSPI,,"10,957,550"
042700.KS,한미반도체,KOSPI,,"97,339,302"
008930.KS,한미사이언스,KOSPI,,"69,956,940"
128940.KS,한미약품,KOSPI,,"12,562,158"
009240.KS,한샘,KOSPI,,"23,533,928"
020000.KS,한섬,KOSPI,,"24,630,000"
003680.KS,한성기업,KOSPI,,"6,209,515"
105630.KS,한세실업,KOSPI,,"40,000,000"
069640.KS,한세엠케이,KOSPI,,"30,106,502"
016450.KS,한세예스24홀딩스,KOSPI,,"40,000,000"
010420.KS,한솔PNS,KOSPI,,"20,493,012"
009180.KS,한솔로지스틱스,KOSPI,,"27,477,425"
213500.KS,한솔제지,KOSPI,,"23,800,576"
014680.KS,한솔케미칼,KOSPI,,"11,335,195"
004710.KS,한솔테크닉스,KOSPI,,"32,109,878"
004150.KS,한솔홀딩스,KOSPI,,"42,008,577"
025750.KS,한솔홈데코,KOSPI,,"80,565,149"
004960.KS,한신공영,KOSPI,,"11,570,702"
011700.KS,한신기계,KOSPI,,"32,446,151"
001750.KS,한양증권,KOSPI,,"12,728,534"
001755.KS,한양증권우,KOSPI,,"525,000"
018880.KS,한온시스템,KOSPI,,"533,800,000"
009420.KS,한올바이오파마,KOSPI,,"52,240,638"
014130.KS,한익스프레스,KOSPI,,"12,000,000"
300720.KS,한일시멘트,KOSPI,,"69,261,540"
002220.KS,한일철강,KOSPI,,"26,697,460"
006390.KS,한일현대시멘트,KOSPI,,"19,327,672"
003300.KS,한일홀딩스,KOSPI,,"30,832,884"
051600.KS,한전KPS,KOSPI,,"45,000,000"
052690.KS,한전기술,KOSPI,,"38,220,000"
130660.KS,한전산업,KOSPI,,"32,600,000"
002320.KS,한진,KOSPI,,"14,947,628"
003480.KS,한진중공업홀딩스,KOSPI,,"29,529,812"
180640.KS,한진칼,KOSPI,,"66,761,796"
18064K.KS,한진칼우,KOSPI,,"536,766"
005110.KS,한창,KOSPI,,"79,395,668"
009460.KS,한창제지,KOSPI,,"59,667,486"
372910.KS,한컴라이프케어,KOSPI,,"27,674,406"
000880.KS,한화,KOSPI,,"74,958,735"
00088K.KS,한화3우B,KOSPI,,"22,472,000"
088350.KS,한화생명,KOSPI,,"868,530,000"
000370.KS,한화손해보험,KOSPI,,"116,738,915"
009830.KS,한화솔루션,KOSPI,,"191,278,497"
009835.KS,한화솔루션우,KOSPI,,"1,123,737"
272210.KS,한화시스템,KOSPI,,"188,919,389"
012450.KS,한화에어로스페이스,KOSPI,,"50,630,000"
000885.KS,한화우,KOSPI,,"479,294"
003530.KS,한화투자증권,KOSPI,,"214,547,775"
003535.KS,한화투자증권우,KOSPI,,"4,800,000"
195870.KS,해성디에스,KOSPI,,"17,000,000"
101530.KS,해태제과식품,KOSPI,,"29,116,822"
143210.KS,핸즈코퍼레이션,KOSPI,,"21,863,268"
000720.KS,현대건설,KOSPI,,"111,355,765"
267270.KS,현대건설기계,KOSPI,,"19,700,793"
000725.KS,현대건설우,KOSPI,,"1,054,693"
005440.KS,현대그린푸드,KOSPI,,"97,704,482"
086280.KS,현대글로비스,KOSPI,,"37,500,000"
042670.KS,현대두산인프라코어,KOSPI,,"197,763,411"
064350.KS,현대로템,KOSPI,,"109,142,293"
079430.KS,현대리바트,KOSPI,,"20,535,282"
012330.KS,현대모비스,KOSPI,,"94,285,094"
010620.KS,현대미포조선,KOSPI,,"39,942,149"
069960.KS,현대백화점,KOSPI,,"23,402,441"
004560.KS,현대비앤지스틸,KOSPI,,"15,078,811"
004565.KS,현대비앤지스틸우,KOSPI,,"109,852"
004310.KS,현대약품,KOSPI,,"32,000,000"
322000.KS,현대에너지솔루션,KOSPI,,"11,200,000"
017800.KS,현대엘리베이,KOSPI,,"40,815,191"
307950.KS,현대오토에버,KOSPI,,"27,423,982"
011210.KS,현대위아,KOSPI,,"27,195,083"
267260.KS,현대일렉트릭,KOSPI,,"36,047,135"
004020.KS,현대제철,KOSPI,,"133,445,785"
329180.KS,현대중공업,KOSPI,,"88,773,116"
005380.KS,현대차,KOSPI,,"213,668,187"
005387.KS,현대차2우B,KOSPI,,"36,485,451"
005389.KS,현대차3우B,KOSPI,,"2,428,735"
005385.KS,현대차우,KOSPI,,"24,356,685"
001500.KS,현대차증권,KOSPI,,"31,712,562"
011760.KS,현대코퍼레이션,KOSPI,,"13,228,966"
227840.KS,현대코퍼레이션홀딩스,KOSPI,,"9,100,836"
126560.KS,현대퓨처넷,KOSPI,,"110,202,945"
001450.KS,현대해상,KOSPI,,"89,400,000"
057050.KS,현대홈쇼핑,KOSPI,,"12,000,000"
093240.KS,형지엘리트,KOSPI,,"31,154,798"
003010.KS,혜인,KOSPI,,"12,712,747"
111110.KS,호전실업,KOSPI,,"9,749,984"
008770.KS,호텔신라,KOSPI,,"39,248,121"
008775.KS,호텔신라우,KOSPI,,"751,879"
002460.KS,화성산업,KOSPI,,"10,150,000"
378850.KS,화승알앤에이,KOSPI,,"18,993,623"
241590.KS,화승엔터프라이즈,KOSPI,,"60,589,276"
006060.KS,화승인더,KOSPI,,"55,320,000"
013520.KS,화승코퍼레이션,KOSPI,,"50,051,252"
010690.KS,화신,KOSPI,,"34,920,410"
133820.KS,화인베스틸,KOSPI,,"29,781,941"
010660.KS,화천기계,KOSPI,,"22,000,000"
000850.KS,화천기공,KOSPI,,"2,200,000"
016580.KS,환인제약,KOSPI,,"18,600,070"
032560.KS,황금에스티,KOSPI,,"17,000,000"
004800.KS,효성,KOSPI,,"21,071,025"
094280.KS,효성ITX,KOSPI,,"11,558,200"
298040.KS,효성중공업,KOSPI,,"9,324,548"
298050.KS,효성첨단소재,KOSPI,,"4,479,948"
298020.KS,효성티앤씨,KOSPI,,"4,327,682"
298000.KS,효성화학,KOSPI,,"3,190,126"
093370.KS,후성,KOSPI,,"94,352,104"
081660.KS,휠라홀딩스,KOSPI,,"60,752,222"
005870.KS,휴니드,KOSPI,,"14,116,015"
079980.KS,휴비스,KOSPI,,"34,500,000"
005010.KS,휴스틸,KOSPI,,"56,188,075"
000540.KS,흥국화재,KOSPI,,"64,242,645"
000547.KS,흥국화재2우B,KOSPI,,"153,600"
000545.KS,흥국화재우,KOSPI,,"768,000"
003280.KS,흥아해운,KOSPI,,"240,424,899"
